image,Entropy,Entropy Change,Weighted Entropy,gt
84.png,3.3178150773043376,6.418597457486282,9.73641253479062,88
85.png,3.035611866514631,8.824370133315027,11.859981999829657,40
86.png,3.201764480182031,6.003287947706837,9.205052427888868,45
87.png,3.104734631179563,6.685804526218684,9.790539157398246,64
88.png,3.308149470904966,6.747942499915661,10.056091970820628,38
89.png,3.489216837307308,5.786382612937049,9.275599450244355,63
90.png,3.294332318601182,7.337150878049554,10.631483196650736,81
91.png,3.3429860794309643,6.477332884165322,9.820318963596286,48
92.png,3.402628498865905,7.746236586360084,11.148865085225989,35
93.png,3.178027902719803,5.237629625116168,8.415657527835972,65
94.png,3.3860556192405173,6.466729078235852,9.85278469747637,29
95.png,3.352172637339632,7.140100893840319,10.49227353117995,20
96.png,3.2386265727329677,7.014777574401718,10.253404147134685,65
97.png,3.337130984563071,5.804359824036645,9.141490808599716,49
98.png,2.8337099217559265,5.600788408568259,8.434498330324185,50
99.png,3.35004478731523,6.90149600866341,10.25154079597864,46
100.png,3.3783754604074026,5.672266887497918,9.05064234790532,79
101.png,3.250595323532732,6.000716866032953,9.251312189565684,50
102.png,3.113846337680065,6.655181041402858,9.769027379082925,73
103.png,3.3219998347057538,6.480477357206708,9.802477191912462,17
104.png,3.36525066085664,7.950093891888832,11.315344552745472,75
105.png,3.327457203978588,8.764907409389197,12.092364613367783,25
106.png,3.399689995364509,7.372951773467973,10.772641768832482,59
107.png,2.9977798563454368,5.526845025530431,8.524624881875868,42
108.png,3.386399062584494,6.485793828360478,9.872192890944971,17
109.png,3.444052911941956,6.521362023604904,9.96541493554686,56
110.png,3.169521623893053,7.861619447418094,11.031141071311149,48
111.png,3.126910067864319,5.506055622768201,8.63296569063252,46
112.png,3.2200381917707785,5.937809604210285,9.157847795981064,65
113.png,3.1266579124809755,5.691934333554361,8.818592246035337,54
114.png,3.0407538847984776,5.931008701694097,8.971762586492574,39
115.png,3.5231191999483054,7.786422687757008,11.309541887705311,65
116.png,3.3996149803409907,7.144546266934768,10.544161247275758,11
117.png,3.1195104413792736,6.198133685183392,9.317644126562666,32
118.png,3.267077323031207,7.209130200717145,10.476207523748352,59
119.png,3.4588624320625367,6.103997974737771,9.562860406800308,65
120.png,3.29812729120773,5.571849906759793,8.869977197967522,21
121.png,3.385251757823299,6.949219395650326,10.334471153473626,65
122.png,3.3191133741514616,6.9674958843766,10.286609258528062,87
123.png,3.261202593695406,6.276685246302978,9.537887839998383,36
124.png,3.239842362149661,6.724530904153049,9.96437326630271,19
125.png,3.30815011195512,7.513395251140966,10.821545363096083,36
126.png,3.3735976386773,6.326852161782808,9.700449800460108,41
127.png,3.4812872809381257,5.575822345237552,9.057109626175675,74
128.png,3.3471446691708384,7.783045079321427,11.130189748492263,38
129.png,3.207248331839795,5.994876792199428,9.202125124039224,48
130.png,3.432053403953852,5.15940534566774,8.591458749621593,42
131.png,3.1675530538653893,8.203747253783725,11.371300307649117,43
132.png,3.331085344668711,6.680953805828594,10.012039150497303,51
133.png,3.3508777626672765,7.035794383191786,10.386672145859064,34
134.png,3.311743693550454,6.66711292033437,9.978856613884824,23
135.png,3.156178831835669,6.398125261824211,9.55430409365988,93
136.png,3.3549527094763323,6.894182263083144,10.249134972559476,37
137.png,2.884363688110238,7.244537411766087,10.128901099876323,13
138.png,3.2432659872999885,6.616483786053522,9.85974977335351,48
139.png,2.947643840732421,5.811683599841833,8.759327440574253,65
140.png,3.0488694316898703,4.415464837586207,7.464334269276077,81
141.png,3.438132268390159,6.910514522915195,10.348646791305354,82
142.png,3.28610618590848,7.260480628674904,10.546586814583383,19
143.png,3.10772443058617,7.9587551170325055,11.066479547618677,41
144.png,3.2268529552146155,8.157554927027668,11.384407882242284,21
145.png,3.5324090024532864,6.831774032220147,10.364183034673433,69
146.png,3.2400792616693432,7.285514141841023,10.525593403510369,16
147.png,3.3324945997987703,6.205437589174321,9.537932188973093,86
148.png,3.260597688726037,6.816872755240317,10.077470443966355,48
149.png,3.197827791459323,7.36002001117325,10.557847802632573,40
150.png,3.296569852031748,7.764699998770059,11.061269850801809,27
151.png,3.1787718011418957,6.536950622787033,9.715722423928929,42
152.png,3.426005397292735,6.438419221024352,9.864424618317088,30
153.png,3.4917927443426198,5.786769271991813,9.278562016334432,76
154.png,2.7560092848579574,6.0177684345896925,8.77377771944765,58
155.png,3.253171820735448,5.668238429388724,8.921410250124172,84
156.png,3.2812961321440834,7.099311885707197,10.38060801785128,25
157.png,3.0578504566787115,5.768208185174036,8.826058641852747,48
158.png,3.272957936552565,6.054004595950842,9.326962532503408,63
159.png,3.347119900820206,5.928149141626236,9.275269042446444,28
160.png,3.3186979992366923,5.912184303981023,9.230882303217715,23
161.png,3.117968798634259,6.783458885338759,9.90142768397302,62
162.png,3.1825248410403173,6.386433168490058,9.568958009530377,40
163.png,3.1908169149272627,6.013869933165362,9.204686848092624,41
164.png,3.364386390397692,5.852968224039541,9.217354614437234,11
165.png,3.3602405133920064,6.245203506449479,9.605444019841483,59
166.png,3.4093790621626443,7.234819259428241,10.644198321590885,51
167.png,3.236198848127928,6.502876870843124,9.739075718971051,48
168.png,3.540429221304278,7.119387436036203,10.659816657340482,2
169.png,3.3701167063401174,5.965065186072743,9.33518189241286,56
170.png,3.186625261475814,5.732809195397703,8.919434456873518,15
171.png,3.349610360856623,6.397140918374445,9.746751279231068,0
172.png,2.797367090444113,6.602247227781804,9.399614318225918,54
173.png,3.3117894223695203,6.288021994391079,9.5998114167606,61
174.png,3.3771920756712355,6.360298479461245,9.737490555132482,33
175.png,3.1450780064466866,7.863846115214349,11.008924121661035,45
176.png,3.4891816250920185,5.352446281813749,8.841627906905767,18
177.png,3.458998224830633,7.465397629809347,10.92439585463998,49
178.png,3.2409788834027404,6.705042523554328,9.946021406957067,72
179.png,3.244732851139527,5.236984160925116,8.481717012064642,37
180.png,3.162144967722245,6.603491186767562,9.765636154489808,26
181.png,2.9969119955748926,5.745050419914734,8.741962415489628,35
182.png,3.344207283695989,8.062235939911888,11.406443223607877,64
183.png,3.307388143436283,6.498170810391865,9.805558953828148,52
184.png,3.32977543858677,6.275805660034084,9.605581098620856,21
185.png,3.3733699634807963,6.646436205530114,10.019806169010913,86
186.png,3.3251820634446294,6.612951667242228,9.938133730686856,37
187.png,3.1933512055673057,5.199684161636732,8.393035367204037,94
188.png,3.043012338557144,6.680682861142012,9.723695199699156,43
189.png,3.261536526299429,7.128944367731755,10.390480894031183,45
190.png,3.4064213863649653,8.651860974241067,12.058282360606032,66
191.png,3.5011927505751625,6.897599239443201,10.398791990018363,52
192.png,3.515416872928452,6.551056581838734,10.066473454767186,36
193.png,3.1728826311744047,7.064551380100734,10.237434011275138,44
194.png,3.166460575900962,6.233438770319821,9.399899346220783,22
195.png,3.064264200837291,8.912414341209354,11.976678542046646,68
196.png,3.249432445386621,9.559887200238157,12.80931964562478,5
197.png,3.3115773379653106,5.017589722610075,8.329167060575386,22
198.png,3.392724113212034,6.570629139704658,9.963353252916692,58
199.png,3.196502600273385,6.35022333705684,9.546725937330224,16
