image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
10.png,16.660503,2.531435,43.870403,6.3874426,3.068437,9.6168375,0.28089118,2.9307578,1.5272837,3.352248,13.412216,11.725188,9.060034,0.9280163,0.36249226,4.0462456,10.131984,23.56067,-0.25877604,3.9719865,7.984242,8.365957,4.967488,1.6363329,6.5439043,1.6566657,13.872343,3.4908042,4.044146,-0.57720447,6.501461,2.9321795,-4.668679,3.5041122,28.149323,10.097613,8.483039,4.946947,1.9892957,4.8528323,6.082689,-1.129,2.394325,4.665006,0.3995262,8.1325245,0.42158133,1.5722122,0.53075945
11.png,17.74154,2.245947,13.89878,4.5103416,2.8216295,-0.5947457,11.911008,6.7467203,3.68004,1.8636938,5.3119555,7.8123093,23.442965,7.794266,7.914354,2.4086163,2.5668318,20.306936,-1.4387634,2.4520059,9.247393,9.501837,4.3360434,1.9913297,4.13325,1.5072573,8.557649,11.2062845,10.565146,4.5268855,2.4508343,4.398151,0.5668951,4.2959614,9.669097,6.481796,6.1365204,-3.809999,1.1549224,20.435104,5.6475344,8.855148,-2.2683182,6.328434,-0.77908754,-0.83395296,5.495263,3.235156,0.28749156
12.png,18.249535,8.9302635,3.2887266,-3.7300055,0.3813466,-0.24361816,10.532151,4.1431723,1.3409555,8.330885,7.71043,4.614511,31.346184,7.954239,5.953569,2.0074754,1.4837728,23.280552,0.073223,0.6395502,6.416403,3.1015902,7.5419297,-5.418717,3.1967833,-3.8274057,1.6104238,4.6763816,1.5147315,0.7639177,3.4361262,-0.79786277,-0.46459362,0.8751942,-1.456954,7.680869,1.3617601,-5.8868537,8.504821,4.6422224,0.92428696,2.3277557,-0.48859027,1.0838002,1.9773014,1.5185869,1.2810366,3.4265034,1.123661
13.png,17.28602,17.281843,5.400713,7.2692723,9.682756,-1.1671176,5.492895,4.8464484,4.3153095,7.5989985,15.852809,0.36035478,22.58172,9.395368,2.9305775,0.45107237,11.497656,39.026367,1.2646619,-0.34603512,2.485497,0.99891794,2.4381776,0.833386,7.7675037,5.601869,-0.6613966,-0.0805106,0.048623607,2.94568,0.033128913,1.3114233,0.4120253,-0.34324285,-0.61646,6.3922634,2.2391903,-3.714415,-1.2323394,6.1763797,1.3938913,-1.617391,-0.93228555,2.0349913,4.204723,0.5515521,1.7085459,4.0729027,0.5352066
14.png,19.681078,12.581306,2.738542,10.303928,9.100571,2.826326,12.945197,6.4151673,4.392979,16.552464,5.0987964,13.3911085,7.6397953,2.0331004,-3.6738164,1.6153077,8.075903,20.254744,13.913242,2.0660372,0.9371352,3.1132932,1.2923152,-5.0822444,11.41969,-4.0103087,12.500323,0.5049577,-1.8019729,-4.598816,-1.1665577,2.3239038,-0.3551783,1.6103401,7.187973,3.0592105,4.2579985,-7.9075785,6.2202563,3.1042747,3.3868551,4.3324533,7.079856,2.2626002,3.7009683,7.0733576,1.9433757,1.5908312,-6.3786983
15.png,-2.69391,17.875656,24.413177,12.278259,5.924705,8.4867325,2.812137,6.2445574,4.0398283,28.588598,2.6101415,7.427121,10.839254,4.3814316,6.6298065,-5.1861854,4.9356823,10.768789,3.9321766,-3.0111797,9.367757,0.2450414,0.8917577,6.4781575,13.955066,2.0743804,9.769191,2.9547184,3.0630686,0.7140502,7.0706053,-0.29477906,-1.1980273,-2.4687488,8.088909,5.732662,3.0054278,-1.9829724,3.3442059,4.306441,4.443326,3.413077,6.155581,0.79486567,16.231092,11.556513,4.1569076,3.5127804,2.467723
16.png,10.195541,15.348916,1.8578651,5.7636685,0.59187293,9.011114,9.186251,9.308215,4.504365,14.263403,12.163194,0.2163522,19.20898,9.298584,3.6219385,6.2413716,10.853383,19.905912,-1.6600702,-3.0871582,5.943386,1.359169,1.1459515,5.9910927,7.339235,1.1805204,1.7832776,2.1321728,6.2963114,2.1863062,-2.4586563,0.19753882,-3.060099,-4.731748,-0.8659558,2.7382817,-2.1958728,-0.82570434,16.373455,3.8207192,1.4727215,0.53010017,4.419003,-2.5168006,2.9386387,-2.139625,-4.318907,1.7160499,-0.21011168
17.png,15.592076,1.2133516,-0.15658802,13.614969,6.3897877,-2.571492,5.716224,12.484961,8.253514,16.327398,6.942798,10.596444,19.055492,3.6173668,-2.6597981,-1.1593252,13.542736,20.845583,2.059945,4.058832,3.7822208,1.0619621,2.9737346,4.782502,3.568295,1.9196451,1.011521,-1.0382628,5.922168,4.491745,1.2780275,0.25707558,-1.545158,-2.8601243,-5.1253724,6.5406857,-0.5006009,-2.9224992,7.238234,3.325031,6.895677,8.111046,1.5550518,2.7328577,1.0546943,1.7011795,-0.82609665,3.1113162,5.054151
18.png,22.014631,13.06883,7.5758824,7.0929823,4.124755,7.5556264,5.8243937,9.401343,3.5216815,6.0613675,6.29109,-0.8477872,28.8773,6.975399,4.6149387,7.2410755,7.3586645,19.676752,-3.096297,-0.9714458,10.169088,2.4852166,5.045774,0.56970334,4.1288395,3.035902,0.10924716,-1.283693,3.3067794,7.638094,-0.68954957,2.3442097,3.2024555,-1.5161828,-0.9023088,5.9639893,-3.7441094,-2.6209307,14.152439,5.7227893,-0.2912397,0.92133015,-1.8568324,-1.0574775,-0.4878539,4.775871,0.23913616,5.5069675,-0.06587412
19.png,30.80206,5.311164,1.0419434,3.6733718,9.151551,-1.1484883,3.6381998,11.06121,2.9407232,2.624157,12.174227,5.9493227,27.224653,-1.3019258,12.19523,5.2068653,10.944131,17.069153,3.526438,3.0282035,8.039709,2.9028277,3.120982,1.8868275,7.55286,0.9731144,12.389118,8.0435095,13.370222,5.3804326,0.43666196,2.1228428,-1.9650962,1.6092235,2.4331887,6.7417583,2.1632063,11.860048,12.187227,4.4401383,1.0127048,13.7579975,-4.9046645,7.2347016,-3.9987416,-0.10133402,6.637639,0.7452013,8.226652
20.png,23.298798,5.123867,-3.1104367,2.745565,10.047548,-2.0672095,15.18704,14.582803,13.103014,10.782533,6.249167,14.6117525,6.1774755,2.7619069,-1.4035237,6.5645657,11.98733,23.249405,0.008911546,2.2174294,3.7116673,4.2053657,0.4486329,-1.5138266,5.2350903,3.069977,1.9304839,0.7685946,7.650623,0.14966038,1.892723,3.4410377,-3.0007026,-0.4682944,3.8298473,2.3690028,-0.90552753,8.509032,11.671821,4.5589767,-1.4127171,7.383497,0.85985845,2.035174,1.8536382,-3.9273992,0.8645486,0.3730187,8.060549
21.png,15.450173,4.1248074,-9.7159395,-1.9713234,14.432825,-2.5606356,-1.6620638,9.482364,-2.9164462,2.9289908,21.728497,4.9738927,23.178349,12.416964,19.12745,3.3835015,7.460708,30.966482,-1.9313653,2.0087416,0.5300099,-3.712457,1.5941904,4.2570667,7.7397456,-0.43451822,6.48798,11.064518,8.96401,5.63943,-3.0619814,-3.3266811,-2.344342,-0.90821034,-0.6205484,0.77984905,-0.34805956,0.6934354,5.4054394,6.4893284,-2.367679,7.6991386,-2.2547762,0.80349797,4.5090623,-0.59879756,2.349792,2.9008262,8.308443
22.png,15.346024,9.775307,8.298604,14.8682,-4.505562,4.403193,4.43452,13.117062,5.693697,19.678276,1.7883695,-1.5510037,9.043274,3.4844701,-5.4278636,5.632813,6.915037,17.241634,0.76802737,5.9904723,8.757946,1.2279009,4.7404757,5.7324095,3.000378,4.7033253,7.244521,1.6581371,2.5898213,-2.3318312,0.74643064,2.2620094,0.7287279,0.55758023,6.0350037,1.8019257,4.4111314,1.0267946,15.299788,3.3017461,4.842301,10.1424885,6.8520694,6.4178586,2.1688607,3.017211,-0.18495703,-1.5984882,2.9188578
23.png,9.889035,46.1687,-1.099873,10.134348,6.447025,13.101307,8.1593075,5.861602,-4.25743,7.387315,12.732697,4.4499965,5.665417,5.739649,3.0120914,4.271324,11.028381,9.261931,40.451138,2.3044312,6.9980845,7.078644,14.443021,3.618651,9.1506,4.047111,-0.8564787,2.125016,6.515474,1.4058802,2.353499,4.893699,8.601187,5.274986,-1.973119,4.7155595,-0.58433056,1.755328,5.6220474,5.6627555,-0.5736864,7.825604,-4.434167,0.0642864,-0.9037896,11.111609,3.9918249,2.02963,1.5006523
24.png,13.068891,4.253793,2.8681898,1.2740022,-2.6467369,2.2723114,13.29533,3.2649558,6.4859586,5.4436517,5.0841494,13.107775,6.839281,1.6640971,0.109608844,-2.9679968,12.678825,13.032111,7.5626316,3.5628603,5.4831047,8.247292,8.517934,-4.475213,7.480179,-2.3577187,5.854641,-4.0783353,-1.7399646,-1.2642075,2.7099688,-2.1834054,1.1874359,-3.2307637,9.787735,2.7356315,-1.3917989,1.7135713,4.372342,5.909327,4.8404737,6.5531383,3.2060702,0.26763588,-2.376079,31.387657,2.0734422,6.240181,1.2387955
25.png,5.182324,19.820913,3.335156,9.009207,13.528451,6.6306734,7.2564645,5.572644,7.4727325,20.037804,2.083788,10.700081,11.36571,8.769779,2.4384642,-2.7440202,3.2432277,12.741325,2.3944907,0.119311176,-0.29508618,1.8753061,5.5401435,-6.990704,6.803572,-1.8810891,-0.5939558,-0.49597424,8.945964,-4.0854325,8.299622,0.22818512,-0.63939095,1.2267182,-0.61399114,-4.6153436,4.7886996,1.6397018,0.12522303,1.3804928,5.8789306,6.55567,6.9530554,-0.14671175,22.178545,6.879516,8.1971245,-1.3040683,-3.6759064
26.png,16.084463,4.5595446,0.49052992,3.7240705,5.703793,1.9608415,9.904204,8.162718,-2.4917352,7.2010493,15.542056,0.39540184,20.065876,10.609268,4.4975157,2.0011735,8.64857,32.776825,-1.1777865,0.42173946,4.750001,7.7043867,2.9381304,2.0706396,7.892174,4.553387,4.9954753,4.5575933,8.663784,2.3664188,-3.1219444,5.6819735,0.8773295,0.9672994,-4.5918717,2.9685469,0.03548162,-4.9562974,4.8529496,15.532083,-1.4165359,3.1091125,-2.5390286,0.32128432,0.2879234,2.3307838,-2.108395,1.0464668,5.023035
27.png,13.215777,5.4752192,10.132221,9.782662,14.726494,1.3320259,6.219768,14.870699,3.867669,10.862758,7.308765,7.5401583,13.667841,18.014444,4.6091785,2.2287261,3.9409122,27.544922,-2.1013386,0.71876234,8.756586,5.023593,3.7276506,-0.80091494,5.632476,0.6076269,6.6973357,8.334338,12.377842,4.6576223,4.681431,8.57471,-0.7081345,2.0549421,9.342845,7.1574397,6.294028,-0.038672797,4.6474123,5.422255,9.412286,0.10585897,9.240308,0.8580245,2.4058378,6.8306117,3.4857635,4.2912374,-0.8501033
28.png,11.55468,0.35784793,13.46862,5.3387737,-1.0763079,-0.3554036,12.626894,20.437824,5.0327883,11.666939,7.3084702,10.3738575,5.8059444,5.7973137,-3.802695,3.502243,2.2292361,20.67299,-5.431709,-1.5233365,3.5021572,4.0212646,3.6715217,-2.8042135,0.798933,2.3024306,21.43486,1.1103243,3.5841856,-0.02944367,1.0358753,4.4690146,-4.3146157,0.08143075,5.868531,-0.59531856,8.109536,-1.7249752,0.15832129,8.361236,5.6777062,-1.1595919,0.8345569,3.4057503,3.0902643,-0.9990053,5.134758,1.9184321,0.28968695
29.png,-1.7993437,9.166315,7.89709,34.097515,7.3913403,4.50482,2.3554895,-2.545498,0.32714447,27.757141,22.416914,13.195835,5.2117643,3.3508956,-3.7917778,2.3215804,15.425253,16.828985,0.89573914,1.1857746,-3.842419,1.0380841,2.4458523,7.326465,2.8914304,0.75325316,6.4197435,0.36815032,7.3370824,3.3305519,3.6588047,1.2488663,-3.0252378,0.43268055,4.797313,-1.6539922,-2.894098,-2.7187102,1.3355691,0.8605307,2.7905288,0.1841824,0.36496493,3.4265232,9.359191,1.424244,-1.6775031,1.2228897,0.36095503
30.png,9.632242,3.7341912,15.536174,9.301289,2.7042887,4.7192974,2.77761,-6.504298,8.50175,19.782995,10.301512,1.6909778,16.945711,1.495282,-0.9156555,6.5833807,15.496273,19.49751,3.889756,8.774311,7.103268,2.134124,2.6015441,2.1119378,-0.9649625,3.0431564,1.639634,0.2473346,-3.0774205,10.127134,2.7056124,0.8020038,3.6884766,-0.99144197,2.8378832,7.783188,3.553491,-3.7204013,6.1697755,3.306008,6.009416,4.4010344,-1.7353282,0.8994423,0.9584526,-1.3442122,4.292387,4.025096,1.9927393
31.png,17.204456,1.8620703,3.9010532,-4.0486784,12.057299,6.0016446,5.7535768,4.368563,3.6451418,1.8527012,27.957859,17.544819,28.183395,6.2641473,14.89377,0.29560137,22.023445,31.127144,0.6765795,-3.2371237,3.9109402,4.3263903,1.0246649,-2.2020965,6.3680463,1.9416939,1.863461,5.150189,0.71811676,3.6586,3.5097487,2.5086432,2.3066113,2.4336803,3.2772746,6.5780864,0.75649637,2.0399582,1.2374365,-2.5286338,-2.1407816,2.5476184,3.824567,1.0356637,3.5544198,-2.8101966,5.913755,2.1023736,0.5755739
32.png,15.711414,9.103261,-2.2275317,-2.6958673,9.679601,8.651092,0.19928908,7.10048,-0.62916946,14.77583,27.104109,10.182582,17.045477,10.185441,17.525852,3.9207172,16.819122,24.157476,2.0064366,-3.7558026,7.1981153,-2.1678805,1.4092389,3.1164608,4.6842656,5.083422,10.222779,11.745943,4.695264,1.9311085,-0.21318924,-2.497362,0.16762224,-4.276024,3.1208992,10.538018,4.9448447,-0.28127766,-2.4915888,2.0872529,1.6738746,3.3054738,3.0520515,-2.222349,9.448329,-0.58556145,1.7948408,2.380882,0.90606344
33.png,-7.1370373,17.765057,17.297825,4.7720876,0.6613339,6.7562566,-2.3243372,1.2827936,5.943054,17.802788,18.217607,-3.0073836,8.846819,5.6331697,-5.8943057,3.071867,17.097542,15.610735,4.845944,1.2867693,4.880249,3.9270191,5.2807884,3.7147782,16.023521,1.5352068,13.462143,1.541022,2.7319353,-5.0285964,2.7793145,2.0880175,-2.107178,3.0194979,3.652166,3.32982,10.031528,-3.8221843,1.4802758,3.7497296,2.837832,3.2892838,2.146847,-1.6159319,13.696131,9.557358,-0.6054,-2.9214659,1.7093701
34.png,10.489483,4.592608,10.43426,6.2922134,5.2729645,7.3932,8.729024,11.737556,2.888645,5.5148168,18.194298,3.1526327,20.87069,11.655029,13.036439,8.878224,4.6413717,16.963419,0.18512471,1.95001,10.9569025,4.901317,5.3644204,-2.6600518,12.129831,-4.064365,2.6189818,4.207811,4.6388006,1.7305679,-1.506792,-0.55076444,2.8394482,2.9482353,4.4411874,1.2287025,-2.0781107,-6.26664,14.696845,11.247528,-4.518175,2.2506063,1.0967847,1.0596097,3.275501,-0.16014473,0.92073923,6.3554616,-1.2231561
35.png,14.860212,5.683576,10.021215,11.694194,4.222141,2.5040746,5.1447425,11.145006,-10.212855,26.744026,9.1421,4.591027,14.320702,15.572992,4.479811,2.5543797,1.8781619,10.572778,2.5884655,0.6569139,8.272573,5.0523477,6.5197444,8.696443,5.5168886,-5.045253,14.885333,4.93567,6.904184,4.708959,-6.2929587,-2.9213595,0.41217217,-4.511615,0.5000209,4.539535,-0.53583294,-5.4056187,0.7748049,6.5075903,5.285876,4.8138456,0.39873403,-6.5073266,9.71615,3.1211483,1.536424,1.9534502,-1.354477
36.png,7.338516,13.640958,27.001572,10.273581,-5.293272,7.2484107,-8.918436,5.62144,-3.1168253,5.724639,20.500242,20.491974,8.930916,3.641369,2.2953677,3.7231162,20.186338,19.778004,2.555833,0.42712706,31.986958,8.074018,3.346861,5.846128,3.0394228,-2.768431,12.427422,6.0288115,9.883417,5.3498096,4.8630214,8.827944,2.3888009,5.595416,19.443476,-0.7436171,4.8028374,3.542565,1.8204794,0.7971058,0.9323459,1.8386166,1.5179685,3.2823153,0.28998163,2.7540321,1.6803156,3.4851663,4.110008
37.png,11.030346,8.7465925,5.5608096,-4.727797,6.1779866,5.5082045,9.814523,9.665613,-3.2286808,6.3330984,15.730238,6.782104,13.4732065,2.0838194,-0.69102573,-3.5158024,15.707083,14.920655,3.638686,6.7247534,10.105342,8.418748,4.4105077,0.33373785,0.35491687,-2.6657624,12.856254,1.6274463,10.065529,-0.5203928,6.0511975,1.1960831,1.8864084,2.8232443,10.738264,5.9432125,4.1747184,0.9105277,4.2568417,2.0105517,1.5594012,7.057602,2.1001503,-2.2931027,1.6582005,3.8152018,-0.27833506,-2.2528982,0.39535713
38.png,10.648124,44.078068,-4.298551,6.815741,7.2347174,9.539041,-0.6427409,7.4343643,1.733052,10.862428,9.704833,13.68938,7.569187,4.133026,-0.78188807,5.855919,11.975457,17.97983,37.7994,6.101563,5.094365,-1.3291565,2.7454786,4.5324235,4.4704943,7.7770495,7.831779,9.232858,5.4019794,0.36488265,1.3304691,2.47058,-1.8810127,4.41161,0.31634042,1.3711466,-0.23401138,-1.7387252,-0.74060035,3.114345,0.67990834,7.080438,2.483481,4.403847,0.9175172,2.9452968,2.3838353,4.8819795,3.013477
39.png,2.2474406,11.958847,3.3766494,10.53729,5.9326844,12.485162,12.969758,13.189276,2.411416,6.887999,28.513443,10.95778,16.187262,27.502485,4.245507,0.08060978,10.97919,22.193274,-3.3709233,-1.7424248,7.1453943,2.2748709,8.603315,5.3863487,7.8458333,-0.62863415,3.3575609,1.3672494,12.716452,4.67894,0.9396339,1.4632287,3.746168,1.0648614,-0.355928,-3.8263552,3.7764285,-2.0231936,4.117934,6.7412443,1.1191627,2.6044405,-2.5179753,-2.8283114,5.7915196,0.26735216,-0.93285394,3.5811994,1.0423182
40.png,-0.5887404,12.097941,13.7207775,3.1427543,8.645628,10.541211,2.3877156,5.478886,2.3545918,2.9181786,23.633743,11.211081,11.694592,10.36451,2.9693198,2.0743473,14.407927,33.76041,-3.860032,-0.77076733,2.860246,-5.9396396,3.3941402,2.420068,3.5384793,-1.0834832,-3.8820333,-1.030676,2.3972173,6.0100574,1.653551,2.2482998,-2.686409,-0.37940416,-4.326851,-2.5158992,-0.3637841,-7.217758,-1.129259,3.3353767,4.1100373,-1.8079188,2.543988,-0.2343634,9.801353,0.8944737,1.5862644,-0.9159977,0.37593728
41.png,16.769491,-2.6388712,6.7767277,6.445606,4.78656,13.013071,7.4948936,7.142009,-1.0109968,-3.1333745,19.469568,8.651819,25.663706,5.090934,11.154406,8.573452,10.641246,27.720839,1.2177612,2.8737946,9.390581,3.7036664,7.1557903,4.2643833,4.1316032,-0.25685346,9.444273,7.75409,9.816311,11.359214,-1.3626052,6.4023404,-1.2857653,5.750292,0.6699657,3.6663353,-1.500337,-1.6643053,6.7484393,7.667344,-0.18396693,5.4453764,2.0988576,-2.0291917,-1.4517951,-0.21200013,-0.49822792,0.98962784,2.9687858
42.png,15.5529175,5.54492,2.1284928,10.465914,6.973779,6.531052,1.562741,15.10258,9.915216,0.99960333,12.502679,11.412521,16.347244,8.155772,7.560392,10.890571,15.519232,32.558,-1.3921934,2.8114164,1.8719475,5.783504,2.7890952,1.2334715,4.6456857,-3.8753498,-0.86404115,-0.07548696,-1.0429327,11.576676,8.648958,8.07894,-3.0219095,7.4450693,5.1432867,12.85495,-4.3552,-2.229008,11.946077,0.72504115,-6.3976264,4.7431154,5.3892317,1.8992554,1.0882121,1.8222177,1.7576442,0.94019586,1.4510738
43.png,15.799623,3.3689818,-1.8526088,5.865396,6.257914,4.3817816,9.012599,4.008413,-0.23353165,3.4778535,8.391216,8.181516,18.583874,7.6029644,11.141778,11.47759,4.362073,29.925505,1.4055488,-3.5614445,8.763054,2.0398655,1.870019,4.767548,2.8898363,-2.7928367,-3.4974217,-0.80057395,8.267033,10.851042,4.9302115,10.0282955,1.3610727,7.6432066,0.17375611,14.38126,-2.3130755,4.9013615,-1.4400061,-0.9661052,3.6399074,0.5061794,4.7619333,-5.6996336,0.28254575,3.9115126,5.2274747,6.118713,1.2908936
44.png,3.088457,56.313538,12.304427,4.177544,0.039169565,12.283086,5.6275477,5.897495,-3.6561756,13.409054,12.218584,6.58819,5.8382525,3.5969033,6.4417415,7.691817,11.249684,14.26749,9.337835,1.3107332,6.3554525,3.9020896,1.9693892,-4.5518227,7.223931,-1.7167121,0.26502493,-0.8292135,0.94073063,7.144212,1.3576832,0.16020173,2.7910225,4.720985,3.7711225,1.012732,0.11307467,-5.1130285,2.7041368,3.9270651,3.2632604,2.6086807,6.8716536,1.9597758,5.146077,1.3246815,1.51254,-0.43471363,0.1556742
45.png,32.930584,2.7563705,-0.14654435,-5.6573586,9.313115,1.2631856,-1.0967757,11.618441,-1.272828,-1.8993702,12.262087,13.162945,30.519772,3.9666085,24.730093,6.616864,9.787993,23.181053,2.3816803,1.0639036,2.161685,5.955243,-3.8803756,3.3049557,3.1624157,3.6159844,9.593697,8.473661,11.3305645,5.14431,4.000326,1.2467966,3.8760862,-0.5119429,0.085129775,5.3658204,-1.9056404,6.061455,2.2038958,1.9599835,-3.3541138,7.049734,-0.5852366,3.1683795,-1.2000481,0.017562602,2.9121664,3.2697155,6.673879
46.png,20.042717,7.3827043,2.6820192,-1.3016808,4.929597,-3.404326,14.473814,8.93124,-1.6455548,0.4399596,8.12987,8.158724,16.564114,4.6947756,9.707531,3.6871922,4.9774203,24.358875,-0.8678006,-3.3543751,8.244246,4.653871,10.345624,-0.5900446,5.1866336,2.399519,11.255706,8.613725,10.160332,5.685303,-5.46826,-0.103034474,-0.47027653,-2.3500583,-1.1276963,10.018083,-6.7446275,-5.2529225,2.2658634,12.387,-0.86416376,5.8639503,-3.0235057,1.5739895,4.747813,-0.055356883,-1.2470784,5.525549,2.6309469
