image,Entropy,Entropy Change,Weighted Entropy,gt
172.jpg,2.8624881300543628,8.346338548990879,11.208826679045242,68
173.jpg,3.5197925747432177,6.34685188310901,9.866644457852228,36
174.jpg,3.0831939918196327,7.250683606369278,10.333877598188913,63
175.jpg,3.2829466752557277,7.767273974683576,11.050220649939304,85
176.jpg,3.2833457553400125,7.920256239082853,11.203601994422865,71
177.jpg,3.107338484044047,7.662771903770184,10.770110387814231,47
178.jpg,2.8826995873371573,6.659376275006378,9.542075862343534,67
179.jpg,3.2336358677904093,6.895225586207338,10.128861453997748,20
180.jpg,3.1351905034892917,7.536452604161439,10.67164310765073,69
181.jpg,3.359054313582298,6.2212462959984745,9.580300609580773,81
182.jpg,3.3867835985895787,6.894639901349596,10.281423499939176,58
183.jpg,3.326815768335436,6.5755450392188095,9.902360807554246,59
184.jpg,3.40534547043864,7.18255779236687,10.58790326280551,42
185.jpg,3.006306905339032,7.491479334360572,10.497786239699604,31
186.jpg,3.2512944161848445,6.505759012069428,9.757053428254274,62
187.jpg,3.176909425320301,7.525653025285941,10.70256245060624,20
188.jpg,3.279322882144646,7.813620122117563,11.09294300426221,63
189.jpg,3.308218165060785,7.29375701966279,10.601975184723576,70
190.jpg,3.39450862519459,7.5427089080564516,10.937217533251042,81
191.jpg,3.392611632286129,7.145383929178027,10.537995561464156,50
192.jpg,3.282625547790348,6.388713638606171,9.67133918639652,78
193.jpg,3.2249389078427684,5.752456418440807,8.977395326283576,55
194.jpg,2.939520582665524,8.949331220001246,11.888851802666773,15
195.jpg,3.23511848526785,7.789209216544745,11.024327701812595,61
196.jpg,3.291610524549887,8.017801235432778,11.309411759982664,47
197.jpg,3.185470602507092,8.182937402962605,11.368408005469696,83
198.jpg,3.3376458511120384,8.328749294981543,11.66639514609358,79
199.jpg,3.199535655889864,6.7434791868121255,9.94301484270199,0
