image,Irregularity,Disorganized,Asymmetry,Chaotic,Randomness,Variability,Multicolored,Heterogeneity,Grainy,Isotropy,Cluttered,Ambiguity,Intricate
shower_curtain_01b.jpg,0.5439891,0.48310232,0.87911576,0.7372049,0.48981354,0.8112356,0.8802749,0.22833559,0.0028390663,0.8034845,0.4464132,0.7849793,0.14955248
shrimp_01b.jpg,0.56361294,0.8409183,0.34926632,0.86627555,0.57641226,0.6584441,0.097287245,0.47727817,0.72493553,0.39161295,0.32406765,0.4345543,0.65595055
nail_01b.jpg,0.5506838,0.8625458,0.94109213,0.66167635,0.2150518,0.8081675,0.029157689,0.4056391,0.29613614,0.46192425,0.7641467,0.91436386,0.047964595
triangle_01b.jpg,0.65184265,0.88802505,0.9305684,0.5284963,0.10743592,0.6366969,0.01777531,0.4344018,0.007116791,0.4133777,0.36031297,0.48411644,0.1875956
toad_01b.jpg,0.5577072,0.64868224,0.341513,0.8962051,0.458236,0.89497274,0.5025622,0.34471807,0.48641014,0.44215515,0.45155984,0.15970953,0.845101
clothes_01b.jpg,0.4300665,0.6286069,0.7363182,0.86206216,0.50384134,0.4973779,0.6460556,0.14859147,0.48430863,0.68924314,0.77375156,0.6881423,0.07625216
hyena_01b.jpg,0.44035015,0.8654984,0.7738796,0.052106883,0.20563404,0.9204761,0.1250369,0.17160442,0.19921014,0.50060296,0.044458,0.4399715,0.531549
piglet_01b.jpg,0.5998324,0.86295,0.5394441,0.9330049,0.27846694,0.7672535,0.16435713,0.20885761,0.33465677,0.29692972,0.32334173,0.2534795,0.18893044
hard_disk_01b.jpg,0.6685931,0.8692237,0.7376802,0.42929924,0.25204626,0.8772617,0.18577778,0.680908,0.051229805,0.5577046,0.7856987,0.54925555,0.9450859
binder_01b.jpg,0.50801545,0.6969555,0.8752734,0.43106723,0.21057123,0.5780565,0.07234246,0.40248525,0.34383708,0.518655,0.6262365,0.829043,0.09416153
lasagna_01b.jpg,0.5701289,0.95253825,0.53282255,0.7471541,0.790668,0.62958914,0.12740931,0.40580398,0.9924879,0.46320876,0.2820525,0.5570913,0.15617238
lamb_chop_01b.jpg,0.3889312,0.63332987,0.56000453,0.92985535,0.29287192,0.8595803,0.46745735,0.5318717,0.10029443,0.45666555,0.34971836,0.65108824,0.7286684
shoehorn_01b.jpg,0.4810524,0.9453662,0.89981693,0.2236389,0.29099897,0.53757364,0.08581547,0.19929887,0.10375802,0.6114957,0.3751056,0.90636283,0.062160634
rat_01b.jpg,0.527143,0.8628041,0.82586986,0.20920405,0.19165221,0.8374795,0.07214942,0.1789751,0.52756774,0.3988529,0.2318548,0.24272534,0.5599766
patty_01b.jpg,0.40277496,0.9588871,0.6797158,0.6987594,0.7248225,0.72330505,0.036068127,0.6977795,0.9620484,0.37382513,0.121102914,0.6410007,0.1228631
toast_01b.jpg,0.57902104,0.9660406,0.76979214,0.78006685,0.65172035,0.5165659,0.060629632,0.43960494,0.2194151,0.68800557,0.697274,0.8314273,0.09561946
guitar_01b.jpg,0.54037154,0.9468771,0.93062186,0.7088938,0.5509689,0.5735445,0.05805692,0.27154645,0.38967082,0.54780143,0.83802426,0.88706535,0.013500398
