image,Entropy,Entropy Change,Weighted Entropy,gt
127.jpg,2.5676656609018926,6.124036210533021,8.691701871434914,64
128.jpg,3.293437578914949,9.39957653692712,12.693014115842068,73
129.jpg,3.203495756641388,7.972438315105983,11.17593407174737,73
130.jpg,3.2765866039830462,8.918241718791585,12.194828322774631,46
131.jpg,2.853605902688344,7.417432944875853,10.271038847564196,16
132.jpg,2.6948702404576736,10.32898558342212,13.023855823879794,33
133.jpg,2.9987945125991398,8.497055779946892,11.49585029254603,71
134.jpg,3.3513781579465665,8.894426351920593,12.24580450986716,47
135.jpg,3.356396459142033,8.197234795458863,11.553631254600896,55
136.jpg,3.30566454735382,7.424634094289463,10.730298641643284,36
137.jpg,2.7791521263508363,6.3561577144683925,9.135309840819229,42
138.jpg,3.0359594081683974,10.165423033652424,13.20138244182082,77
139.jpg,2.891228949817316,9.820948196058474,12.712177145875788,33
140.jpg,3.082196766356561,11.008030264425225,14.090227030781788,78
141.jpg,3.1183501066115378,8.181159598048257,11.299509704659794,31
142.jpg,2.980261958119125,11.674360948880334,14.65462290699946,53
143.jpg,3.2293999503730664,8.007586447204464,11.23698639757753,39
144.jpg,2.883338815416836,11.415822800638365,14.2991616160552,29
145.jpg,2.790241034898723,11.470772808866847,14.261013843765571,36
146.jpg,2.974263955018026,11.996009196969554,14.97027315198758,59
147.jpg,2.2955066575299923,10.009507999940798,12.30501465747079,43
148.jpg,3.387877751415457,9.337134645520573,12.72501239693603,77
149.jpg,3.107132590113617,8.656909266382943,11.76404185649656,39
150.jpg,3.216444575681064,9.256788636922646,12.473233212603713,27
151.jpg,3.144642333894346,9.98760940793468,13.132251741829029,17
152.jpg,3.196507778614865,7.655227465910768,10.851735244525631,72
153.jpg,3.2912391612044,10.468757192149228,13.759996353353628,68
154.jpg,3.280337691364692,7.862727009694469,11.14306470105916,62
155.jpg,3.154893508507264,8.061712065096861,11.216605573604124,62
156.jpg,3.0494279056496074,8.973623455706942,12.02305136135655,53
157.jpg,3.0346843730153426,10.653811705842504,13.688496078857844,16
158.jpg,3.185658590988277,9.385504166917334,12.571162757905611,38
159.jpg,3.332726365955361,8.838081132618443,12.170807498573804,81
160.jpg,3.3024228515706624,9.775226417629533,13.077649269200196,31
161.jpg,3.309853425764349,7.973500175999411,11.28335360176376,65
162.jpg,2.797273587965017,7.587678504278307,10.384952092243324,81
163.jpg,3.282882991179461,9.27129594606306,12.55417893724252,34
164.jpg,3.1481097490251937,8.162377723883077,11.310487472908273,20
165.jpg,3.140536479253072,9.698531942426966,12.839068421680038,14
166.jpg,2.9770884623258054,8.619070433320617,11.596158895646422,59
167.jpg,3.155989071189016,8.212747608355805,11.36873667954482,28
168.jpg,2.538636011238336,10.786725483789732,13.32536149502807,34
169.jpg,3.1318851655573385,8.702832380258412,11.834717545815751,32
170.jpg,3.124328147302241,11.130411759762142,14.254739907064383,33
171.jpg,3.022409236675679,7.730766807789759,10.753176044465436,47
172.jpg,3.2676761167857533,8.577018682033671,11.844694798819424,22
173.jpg,2.8010168567666742,11.409004337768078,14.210021194534752,26
174.jpg,3.167222532303564,9.37327895980946,12.540501492113023,45
175.jpg,3.026225543204071,8.533897259922744,11.560122803126816,28
176.jpg,2.9243648036585035,9.763272725172827,12.687637528831331,37
177.jpg,3.262180284711484,7.457219930858955,10.719400215570438,87
178.jpg,3.3159555598857877,7.63521644225759,10.951172002143377,88
179.jpg,3.1423848586280285,8.53172269200748,11.674107550635508,61
180.jpg,3.353419224608466,10.274866412658644,13.62828563726711,21
181.jpg,3.2395863794117785,8.025078137215118,11.264664516626896,72
182.jpg,3.084264027557136,8.53626755434094,11.620531581898076,30
183.jpg,2.972758725755365,8.264778789175045,11.237537514930407,71
184.jpg,3.1463586094795417,8.193608219673283,11.339966829152823,73
185.jpg,3.087894455157385,9.849292715484411,12.937187170641796,24
186.jpg,2.7206267063732232,10.93919771694818,13.659824423321403,30
187.jpg,2.788676860386481,7.832995222708816,10.621672083095298,46
188.jpg,2.89110366837589,9.150399468079424,12.041503136455315,48
189.jpg,3.0120382729777577,8.833883212512296,11.845921485490054,73
190.jpg,2.8851581555379893,8.355316907822147,11.240475063360137,65
191.jpg,2.627375152308632,10.135457466644096,12.762832618952729,33
192.jpg,3.14265179137331,7.6374497019220575,10.780101493295367,62
193.jpg,3.064587965531937,9.901214276487098,12.965802242019034,12
194.jpg,2.8107073584471847,10.804065967318484,13.614773325765668,29
195.jpg,3.37065061597191,8.699893769272078,12.070544385243988,45
196.jpg,3.099945424159554,8.184559975663241,11.284505399822796,41
197.jpg,3.2072002852049866,9.509766591380467,12.716966876585454,53
198.jpg,2.442306301146792,7.834980536045249,10.27728683719204,49
199.jpg,3.312488769559013,7.710371525705493,11.022860295264506,77
