image,Entropy,Entropy Change,Weighted Entropy,gt
44.jpg,3.4226138299895967,6.250168948480757,9.672782778470356,5
45.jpg,3.2752003384735278,6.977699704872374,10.2529000433459,45
46.jpg,3.4532041706044043,7.1995359944789,10.652740165083303,46
47.jpg,3.380711082098253,6.538431415624776,9.919142497723028,0
48.jpg,3.421776011191827,6.901935768439726,10.323711779631552,1
49.jpg,3.146077334829756,7.155622121367181,10.301699456196936,81
50.jpg,3.361366619437721,6.657945091633549,10.019311711071271,10
51.jpg,3.4341415037810825,8.292912618208812,11.727054121989894,10
52.jpg,3.374167664507736,7.3371179341102275,10.711285598617962,4
53.jpg,3.4686834617211053,7.414800831097596,10.8834842928187,12
54.jpg,3.2856435617262534,6.844355746610428,10.129999308336682,68
55.jpg,3.4277217229220067,6.212044081194006,9.639765804116012,3
56.jpg,3.2981473803329227,7.123319358414684,10.421466738747608,10
57.jpg,3.4517937284223845,6.785874245100419,10.237667973522804,26
58.jpg,3.26867302624407,6.504245833194674,9.772918859438745,88
59.jpg,3.34088851896335,6.594262881946139,9.93515140090949,44
60.jpg,3.32667241457046,6.990432296486599,10.31710471105706,29
61.jpg,3.3099292661546587,6.553920653128976,9.863849919283634,54
62.jpg,3.4039576907053744,6.541740040657451,9.945697731362824,26
63.jpg,3.3052859384223687,7.053023569042716,10.358309507465083,53
64.jpg,3.253152790434051,7.070138000106443,10.323290790540494,26
65.jpg,3.226860895896246,6.994097441937881,10.220958337834126,49
66.jpg,3.3192093621882828,6.229260974881023,9.548470337069306,70
67.jpg,3.261627308363212,6.891667096282201,10.153294404645411,60
68.jpg,3.3586404624975734,6.262365692026257,9.62100615452383,48
69.jpg,3.254382429295372,6.460568025675934,9.714950454971303,62
70.jpg,3.3345588433027853,6.438127731260951,9.772686574563735,54
71.jpg,3.35065057701748,6.3186806123504455,9.669331189367924,19
72.jpg,3.362917583402346,7.367538160937156,10.7304557443395,18
73.jpg,3.391939826597266,6.559623092967192,9.95156291956446,11
74.jpg,3.4892963359670675,6.56267582751776,10.051972163484828,20
75.jpg,3.414377091025734,7.416142666569542,10.830519757595276,27
76.jpg,3.476857376481242,7.584948752996227,11.06180612947747,27
77.jpg,3.3686031019079232,6.585773823852177,9.9543769257601,14
78.jpg,3.4430902401142807,7.0040662295895055,10.447156469703788,8
79.jpg,3.282704345954685,6.689252635629823,9.971956981584508,14
80.jpg,3.339420551150806,5.987097824682724,9.32651837583353,62
81.jpg,3.356312011170448,7.576093778300279,10.932405789470726,30
82.jpg,3.2933892845028545,7.202561202521829,10.495950487024682,41
83.jpg,3.4086160819022613,7.283966690062178,10.69258277196444,27
84.jpg,3.1338673991222232,6.559783178822381,9.693650577944604,43
85.jpg,3.074498521592583,7.004058985909035,10.078557507501618,53
86.jpg,3.3466417617133937,5.033473269982658,8.380115031696052,50
87.jpg,3.45864058041857,6.133544215474148,9.592184795892718,38
88.jpg,3.216040386600341,6.047786090986736,9.263826477587076,22
89.jpg,3.140523328186492,6.39770363219808,9.538226960384572,100
90.jpg,3.314839114272973,6.817447591086436,10.132286705359409,37
91.jpg,3.419490284131724,6.943968476485477,10.3634587606172,92
92.jpg,3.32168158190399,6.951015942791647,10.272697524695635,81
93.jpg,3.3696751851492226,6.474823136159566,9.844498321308787,82
94.jpg,3.313229899509993,7.131534410371746,10.44476430988174,31
95.jpg,3.27533006322415,6.622764422358904,9.898094485583057,55
96.jpg,3.3176745935707146,6.164975878592709,9.482650472163424,57
97.jpg,3.3080505464470766,6.067241495224546,9.375292041671624,25
98.jpg,3.388525045000341,6.394855413460273,9.783380458460616,97
99.jpg,3.415209413352422,6.295440851261152,9.710650264613577,85
